Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","705","Slovenia","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","0.1","A","Official figure"
"TM","Detailed trade matrix","705","Slovenia","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","0.41","A","Official figure"
"TM","Detailed trade matrix","705","Slovenia","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","3.84","A","Official figure"
"TM","Detailed trade matrix","705","Slovenia","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","7.22","A","Official figure"
"TM","Detailed trade matrix","705","Slovenia","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","0.91","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","398","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","204","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2006","2006","t","121","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2007","2007","t","8","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","118","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","0.01","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","0.09","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2018","2018","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","0.01","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","3","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2002","2002","t","1","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2003","2003","t","2","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","7","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","23","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2006","2006","t","5","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2007","2007","t","13","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","1","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2009","2009","t","11","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2010","2010","t","1","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2011","2011","t","0","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2012","2012","t","9","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2013","2013","t","16","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","4.1","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","9.23","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2016","2016","t","43.13","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","156.72","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2018","2018","t","268.05","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2019","2019","t","228.31","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","154.12","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","347.97","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","301.43","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","338.94","A","Official figure"
"TM","Detailed trade matrix","724","Spain","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","436.22","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","108","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2002","2002","t","190","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2003","2003","t","118","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","398","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","372","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2006","2006","t","429","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2007","2007","t","761","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","1028","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2009","2009","t","1264","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2010","2010","t","1538","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2011","2011","t","1747","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2012","2012","t","874","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2013","2013","t","115","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","59.5","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","160.7","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2016","2016","t","31.09","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","14.56","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2018","2018","t","108.42","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2019","2019","t","178.38","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","22.9","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","1773.07","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","2335.1","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","2408.13","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","2342.05","A","Official figure"
"TM","Detailed trade matrix","756","Switzerland","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","0","A","Official figure"
"TM","Detailed trade matrix","756","Switzerland","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2009","2009","t","0","A","Official figure"
"TM","Detailed trade matrix","756","Switzerland","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","0.01","A","Official figure"
"TM","Detailed trade matrix","756","Switzerland","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2016","2016","t","0.01","A","Official figure"
"TM","Detailed trade matrix","756","Switzerland","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","0.11","A","Official figure"
"TM","Detailed trade matrix","780","Trinidad and Tobago","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","0","A","Official figure"
"TM","Detailed trade matrix","780","Trinidad and Tobago","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","0.33","A","Official figure"
"TM","Detailed trade matrix","780","Trinidad and Tobago","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2016","2016","t","0.02","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","0.39","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","0.11","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","0.19","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2023","2023","t","0.16","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","0.09","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","0","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","1","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2009","2009","t","1","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2010","2010","t","1","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2011","2011","t","6","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2012","2012","t","6","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2013","2013","t","6","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","4.03","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","0.18","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2016","2016","t","0.41","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","0.07","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2018","2018","t","0.24","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2019","2019","t","0.06","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","0.04","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","0.04","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","0","A","Official figure"
"TM","Detailed trade matrix","784","United Arab Emirates","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","16","A","Official figure"
"TM","Detailed trade matrix","784","United Arab Emirates","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","8.5","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2002","2002","t","13","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2003","2003","t","52","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","186","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2006","2006","t","324","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2007","2007","t","261","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","224","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2010","2010","t","55","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2011","2011","t","103","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2012","2012","t","190","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2013","2013","t","136","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","143.51","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","15.99","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2018","2018","t","3.88","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2019","2019","t","0.67","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2020","2020","t","0.9","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2021","2021","t","1.31","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2024","2024","t","2.29","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","3981","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2002","2002","t","3467","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2003","2003","t","4066","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","4242","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2005","2005","t","5080","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2006","2006","t","4542","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2007","2007","t","3160","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2008","2008","t","2915","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2009","2009","t","2476","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2010","2010","t","2313","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2011","2011","t","180","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2012","2012","t","299","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2013","2013","t","109","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","35.55","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","8.53","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2014","2014","t","0.15","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2015","2015","t","0.16","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2017","2017","t","0.34","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2022","2022","t","0.26","A","Official figure"
"TM","Detailed trade matrix","716","Zimbabwe","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2001","2001","t","151","A","Official figure"
"TM","Detailed trade matrix","716","Zimbabwe","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2002","2002","t","122","A","Official figure"
"TM","Detailed trade matrix","716","Zimbabwe","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","F0875","Beef and veal preparations nes","2004","2004","t","83","A","Official figure"
